,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,,,,,,
,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,acoustic,afrobeat,alt-rock,alternative,ambient,anime,black-metal,bluegrass,blues,bossanova,brazil,breakbeat,british,cantopop,chicago-house,children,chill,classical,club,comedy,country,dance,dancehall,death-metal,deep-house,detroit-techno,disco,disney,drum-and-bass,dub,dubstep,edm,electro,electronic,emo,folk,forro,french,funk,garage,german,gospel,goth,grindcore,groove,grunge,guitar,happy,hard-rock,hardcore,hardstyle,heavy-metal,hip-hop,holidays,honky-tonk,house,idm,indian,indie,indie-pop,industrial,iranian,j-dance,j-idol,j-pop,j-rock,jazz,k-pop,kids,latin,latino,malay,mandopop,metal,metal-misc,metalcore,minimal-techno,movies,mpb,new-age,new-release,opera,pagode,party,philippines-opm,piano,pop,pop-film,post-dubstep,power-pop,progressive-house,psych-rock,punk,punk-rock,r-n-b,rainy-day,reggae,reggaeton,road-trip,rock,rock-n-roll,rockabilly,romance,sad,salsa,samba,sertanejo,show-tunes,singer-songwriter,ska,sleep,songwriter,soul,soundtracks,spanish,study,summer,swedish,synth-pop,tango,techno,trance,trip-hop,turkish,work-out,world-music,popularity,sentiment,anger,disgust,fear,joy,sadness,Taylor Swift,Various Artists,Kanye West,,,,,,
22,-0.108180024,-0.016424756,0.02343362,-0.020277586,0.01722298,-0.001134242,-0.027026488,-3.73E-05,-0.08753551,-0.024897123,-0.07879864,-0.03352937,0.011735506,-0.009088419,0.07105816,-0.033729598,0.0631722,-0.06730551,-0.013176031,0.011903249,0.03127659,0.06749033,0.008663811,-0.008962587,0.012822241,-0.07078236,0.004371122,-0.05312436,-0.075059764,0.011592373,-0.04458961,-0.0364115,-0.042881466,0.010566026,0.034943916,0.033348598,-0.07890988,-0.051721554,0.04092563,-0.04377324,-0.0518789,0.0002928,-0.062666446,-0.07449698,-0.07541309,-0.010853238,-0.011706919,0.08218288,0.071249284,-0.039547153,-0.07700172,0.003016576,-0.054200716,-0.01341214,0.06112171,0.056641333,0.057526223,-0.068602696,0.056378506,0.05277639,0.066482745,-0.029752336,0.004175209,-0.06515837,-0.08008598,-0.020105138,0.02754777,0.06428609,0.023378298,0.001285374,0.06437374,-0.04314056,0.004555941,0.03585191,0.004814185,0.005140796,-0.07605578,0.005489014,0.035299607,-0.02023559,-0.06848058,-0.058845036,0.073173665,0.0500514,0.007165983,-0.00981237,0.035731457,0.047652774,0.06469584,0.04053569,0.041754022,0.029026516,-0.040762387,0.008121841,0.07959383,0.025264643,0.000178352,-0.05617925,0.017624516,0.03596124,0.027019925,0.07821425,-0.030946307,-0.068686634,-0.05324965,0.07142816,0.034312926,0.06060577,0.028673626,-0.07860888,-0.067997694,-0.06992513,-0.015338145,-0.07619608,0.07175016,-0.002730377,-0.012277104,-0.00974635,-0.002798811,0.07328249,-0.06930118,-0.0295639,-0.003989279,0.027350105,0.035990708,-0.05079134,-0.0641435,0.07806397,0.021104075,-0.012484521,-0.018591352,0.033112787,-0.007369831,0.035755314,0.03106267,-0.053053446,-0.070622295,0.019402273,-0.033822555,0.016885966,-0.05432925,0.035195008,0.07410274,-0.06417236,0.076090075,-0.079055674,0.008195989,-0.029280324,0.08218288,47,folk,,,
23,-0.07072175,-0.059478074,0.003917719,-0.07603344,0.033409316,0.013031026,-0.032059334,-0.05458089,-0.047871437,0.06433983,0.071461625,-0.06812333,-0.015634373,0.06885811,0.03455627,-0.060833663,0.05627138,0.030426815,0.001391761,0.044535957,-0.006836876,0.0773923,0.0569397,-0.022964843,-0.001704909,-0.036123686,-0.002636746,-0.015850812,0.013460562,0.07049062,0.033855356,-0.039340433,0.05385997,-0.041143507,0.068945,-0.080262624,-0.011747159,-0.08079468,0.017187305,0.07236432,0.055138372,0.07673829,-0.0359811,-0.027451847,0.034516476,-0.002242364,-0.041178275,-0.079675764,0.012206174,0.024094142,-0.0708509,-0.05254685,0.018513918,0.027887486,0.001232296,0.023022704,0.081253536,0.025524952,-0.019221865,0.05978351,0.04711438,0.019750237,0.036554553,-0.043148734,0.02335047,-0.01709117,0.066982545,-0.056254216,0.05324655,0.06340977,0.015795141,-0.031110175,-0.016801886,-0.030816011,-0.016675986,0.055486895,-0.067794524,0.027244695,-0.018615186,0.05128313,-0.05913861,-0.06551646,0.026183262,-0.07967277,-0.001886822,-0.034321003,-0.039952416,-0.075877175,0.006894328,-0.029278312,-0.06417136,-0.033863265,-0.012120575,0.056819282,0.075133525,-0.058793336,-0.047176022,-0.059184,-0.09230975,-0.072699495,0.05489523,-0.00375662,0.06343872,-0.052546695,0.06965297,-0.050524693,-0.028044622,0.040403023,0.004832983,-0.027307332,-0.07005661,-0.022417836,0.07815308,-0.017067023,0.005874023,-0.06813327,-0.041851226,-0.037294775,0.019526213,0.047632657,-0.025694191,-0.049910866,-0.036304202,-0.006268561,0.03428731,-0.019766193,0.006916151,-0.006001078,-0.046326533,-0.010975182,0.05499915,-0.047518954,-0.005636834,-0.036585473,-0.048525777,0.018330164,0.030066125,0.003277168,-0.033923034,-0.007722303,-0.06609622,0.07799626,0.052972533,0.06925406,-0.0725735,0.052433234,-0.011249615,0.023991935,0.081253536,56,groove,,,
24,0.03110919,-0.06317544,-0.001501999,0.08005608,0.023558382,-0.03447738,-0.0814775,0.05259651,0.06366057,-0.010305504,-0.032279886,-0.057562917,0.059370227,0.07831689,0.041112997,-0.046057433,-0.0771431,0.065839164,0.080185436,0.08112716,0.03368655,0.049245693,-0.079189,-0.06519099,0.02441682,0.080405615,0.062041424,-0.0332193,-0.06206967,-0.07840604,-0.050916642,0.027085707,-0.050437365,-0.07970265,-0.01033406,0.015200183,0.029301308,-0.06969595,-0.059433226,0.028541364,0.07507431,-0.038998872,-0.002170026,-0.014258802,0.006625712,-0.017673425,0.042902686,0.00296852,0.07641023,0.004611254,-0.013313234,-0.07743114,-0.002014548,0.054059498,-0.06341336,0.018965676,-0.06673671,-0.011331186,0.04024382,0.018985286,0.06885985,-0.031831868,-0.01377327,0.029346287,0.048571847,0.07908913,0.044921406,0.03899719,-0.02900052,0.010153323,-0.07086949,-0.06347125,-0.07934321,0.02152817,-0.04731975,-0.045795273,0.061466955,0.027241208,0.02548702,-0.07551291,0.012074925,0.046087272,-0.003507637,0.005667299,0.01655852,-0.07355169,-0.05926667,-0.037639022,-0.011289559,0.010444142,-0.003843576,0.05750101,-0.07387562,-0.021275807,-0.004375443,-0.055183806,-0.04025931,0.06519095,-0.0485855,0.000524469,0.027295865,-0.072791636,-0.039131157,-0.06112318,0.030490756,0.060666285,-0.017965198,0.015536055,0.07504218,0.024875991,-0.018800415,0.03841348,-0.06757703,-0.001629964,0.016174182,-0.039685953,-0.07468093,0.02184406,0.07969896,0.001068719,-0.005344935,-0.010046437,-0.033844538,-0.060369477,-0.015874967,0.07964525,-0.007905535,0.078575544,-0.013115406,-0.015323684,-0.07940698,0.04288117,-0.0419285,0.046926968,0.03569351,-0.031695515,0.07745264,0.045601673,-0.10468352,-0.07874864,0.041233152,0.06355112,-0.05995984,-0.054137766,0.029510476,-0.10850407,0.011814236,0.05170618,0.08112716,19,bluegrass,,,
25,0.03515482,-0.032006066,-0.007391749,-0.04423918,-0.018838793,0.02098261,0.020258874,-0.04227954,0.06335165,0.034033574,0.014767912,-0.010670358,-0.016619183,0.027623251,-0.031019121,-0.053180736,-0.07619904,0.019952752,-0.07467674,0.034200244,0.00304345,0.05471178,-0.027328499,-0.001550995,-0.016413987,0.027365461,0.008296303,0.07966063,-0.000804447,0.015691377,0.06695769,0.024650827,0.058294572,-0.038043953,0.005368203,-0.04312163,0.066734456,0.02582854,0.0443267,-0.078632884,-0.03318655,-0.024780411,0.047406442,-0.04012675,-0.056949362,-0.068690866,-0.05942659,0.018456914,-0.03183021,0.033301853,-0.06282699,-0.024475466,0.022990867,0.059272997,0.035910726,-0.02264567,-0.019594409,-0.0234357,-0.000572845,-0.00485751,-0.024157912,0.07300254,-0.020053606,-0.038533267,0.002544485,0.06541384,0.014962077,-0.005763918,0.04816077,0.051242016,-0.02370131,0.05169954,0.07480758,-0.04827497,-0.034181416,0.011151306,0.06999225,0.0674979,-0.06470598,-0.019791659,-0.064314,-0.04970596,0.077471115,-0.042395968,-0.07265724,-0.056104198,0.07720695,0.077640496,-0.060513783,-0.016931757,-0.016996816,0.06479087,-0.046283573,-0.03799655,0.011903577,-0.068542555,0.044485204,-0.0217129,-0.09438702,-0.021796033,0.022468813,-0.012821093,0.07298415,-0.038997736,0.057724975,-0.047882408,0.031152293,0.021806546,0.05255886,-0.009262718,-0.012549274,-0.023720939,0.007430047,0.033164725,-0.020153154,0.002235964,-0.045674697,0.053082608,-0.01980577,0.060735293,0.03608542,-0.023623027,0.039409652,0.045259975,0.026391767,0.07178257,0.028845422,0.08145859,0.06764562,0.04271461,-0.045434877,0.052791424,0.029234037,0.036705323,0.029213905,-0.028240751,-0.003142156,-0.00111904,0.011489659,-0.062883325,0.057183333,0.026023448,0.008895606,-0.03356718,0.05824261,-0.035549596,-0.0467741,0.10489993,0.10489993,147,Kanye West,,,
26,0.002636413,0.070083365,0.005269035,-0.041294392,0.05688978,0.019787265,0.032747414,0.002624327,-0.039625067,0.020336483,-0.03175088,-0.043378033,-0.03808184,0.06287896,-0.044802412,0.03949094,0.030318804,0.023701474,0.08037547,0.04088185,0.04079593,0.031491697,-0.013355345,0.069913305,0.07936532,0.04598192,0.015454873,0.056237288,0.029753208,0.07852232,0.0404033,0.06417178,-0.01266057,0.06907547,-0.06965615,-0.03456882,-0.059129573,-0.001983322,0.04811593,0.07034864,-0.03501234,-0.003742524,-0.013661519,0.028420568,-0.046475288,0.06868897,-0.070742086,-0.04355983,0.044655524,-0.03449361,0.06098268,0.035379507,0.032248005,-0.06732196,-0.07575375,-0.07648875,0.003930435,-0.06327256,0.04710888,-0.027533423,0.0594443,-0.038159624,-0.009256192,0.06916522,0.049962454,0.03222464,-0.07481742,-0.05478216,-0.07912263,0.07867389,0.06897121,-0.06663606,0.03662005,-0.061406255,0.060589112,-0.025437262,0.0343773,0.026404262,0.009933338,-0.05057357,0.07689113,0.032970354,-0.065769374,-0.048669174,-0.049310967,-0.01694718,0.041075103,0.053334408,-0.03275481,-0.04954708,0.008802094,-0.04461401,0.028735086,0.003184222,-0.049808595,0.035418622,0.079187445,0.019121863,-0.053817883,-0.056781493,-0.019954938,0.06843839,-0.012492985,-0.032885976,-0.02210527,-0.000530541,-0.029176235,-0.068292335,0.004651934,0.017028943,-0.07202108,0.062316142,-0.024280045,0.002510078,-0.049259726,0.016362429,-0.01284416,0.017177723,0.030796885,0.018209726,0.050583653,0.049136482,-0.026262108,-0.07992332,0.022431828,0.041654013,-0.056284696,0.005250275,0.06862264,0.00821916,0.06063529,-0.06506637,-0.0640977,-0.03741747,-0.03850297,-0.07813224,0.009945057,0.039113954,-0.05259303,0.047009476,-0.038831554,0.007786378,-0.03213971,-0.047525737,-0.010730155,-0.052687995,-0.059114102,0.11834797,0.11834797,147,Kanye West,,,
27,-0.04940737,-0.07388075,0.06582769,-0.031469572,0.054246772,-0.048743766,-0.004226351,-0.034526795,0.015917815,-0.04129421,-0.07691881,-0.057164334,0.06943136,-0.07336302,0.04127696,-0.021256682,0.031221218,-0.014830828,0.049659334,0.04495921,0.06356209,0.014253043,0.06443117,-0.009057671,0.06583918,0.04784266,-0.054775648,-0.02883137,0.02510839,-0.003331102,-0.04032605,-0.05246739,-0.024240654,-0.023034867,-0.014036611,-0.055856496,0.009881057,-0.028733362,0.03821308,-0.053192995,0.00784222,-0.02160756,0.028965801,-0.041671604,0.028239995,0.049206875,0.0561058,0.06207662,0.060814686,0.019324832,0.021790989,-0.072686344,0.030608028,0.000290826,-0.07299993,0.027738325,-0.009973004,0.026926614,-0.012892634,0.05282169,0.061362423,0.0797595,0.061563514,0.048538305,0.022570431,0.07663255,-0.01724717,-0.044011336,-0.001200862,0.00922481,-0.065194696,-0.07815486,-0.065481484,0.06616662,0.07177261,0.039546035,0.05117839,-0.03784671,0.020596102,-0.029686268,0.06254882,0.069112085,0.041090593,0.011212111,-0.022756066,-0.064113155,0.037046812,0.009080924,-0.00315813,-0.02964098,-0.062164895,-0.025108673,-0.022329409,0.06606615,-0.02178739,0.01138445,0.046970792,-0.04684768,-0.002574654,-0.012375608,0.006248973,0.035927504,0.046365164,-0.003071234,0.012040675,0.023956232,0.06393673,-0.072302625,0.039115556,-0.024693679,-0.04081536,0.062192477,-0.034313243,0.047477968,-0.014227234,0.0404587,0.06079135,-0.06772036,0.018020011,-0.07680581,0.012504019,0.030436262,-0.020714123,-0.019916382,-0.03584085,-0.018793285,0.007992879,-0.00012619,0.048124082,-0.04064041,0.04799179,0.039015062,-0.07063499,0.052894153,-0.060144708,0.019595027,0.060508512,0.021548651,-0.008438354,-0.015416101,-0.01936023,-0.064258605,0.044981457,-0.027287155,0.04761391,-0.0639769,0.01426651,-0.028194264,0.0797595,61,hardcore,,,
28,0.063647866,-0.08906741,-0.05496057,0.0197618,0.011225129,0.03140693,-0.000583793,-0.013407833,-0.066620655,4.82E-05,0.022457037,-0.023788845,0.022919491,0.0154576,0.026143342,-0.02881103,-0.06282406,0.015831895,0.026737906,-0.054624375,0.07721434,0.009257138,-0.079116344,0.059572466,0.012542263,-0.055602722,-0.010368742,0.04807443,-0.018719584,0.03805387,-0.07878898,0.00447537,-0.06427719,0.0743377,-0.07327384,-0.021048363,0.01305566,-0.051728934,0.07048107,0.073002644,-0.001794301,-0.031477567,-0.005720064,0.045786165,-0.0253653,0.04680305,-0.048603687,0.023543201,0.023919918,-0.017796867,-0.008618854,-0.03397126,0.06522418,0.003132053,-0.033909418,-0.039285854,0.002168723,-0.02701845,0.037800863,-0.07027982,0.020632446,-0.03808948,0.07309703,0.08021482,0.040217638,0.043093048,-0.046512965,0.008632056,0.039820902,-0.043347936,-0.06593852,-0.001107454,0.04925043,0.010646082,-0.05648584,-0.081288256,0.029953524,-0.0312873,-0.036938146,0.017828017,0.009063996,0.020034999,-0.051874213,-0.046023283,-0.03083507,-0.05958487,0.031228915,0.041355893,0.042376257,-0.012257986,-0.06129235,-0.080750905,0.078634955,-0.051624164,-0.0541778,-0.05641323,-0.08053555,-0.07048863,-0.10906826,-0.012734577,0.039257906,-0.061234947,-0.003697805,0.05073244,-0.051090874,0.01517266,-0.042765096,0.042037085,0.023499921,0.029673323,-0.052062236,0.016090505,-0.025758784,-0.003295787,-0.030585766,-0.01486548,0.026206106,0.004073381,-0.04405848,0.08157059,-0.05113843,-0.009234898,0.0816086,-0.04497716,-0.065617144,0.05646745,-0.07193331,-0.030869227,-0.0654788,-0.043068305,-0.06508742,-0.05445935,0.06377553,-0.03719238,-0.06037127,0.04668448,-0.059174962,0.017789923,-0.025379702,-0.04688709,0.022589229,-0.055249274,0.001154706,0.000354849,0.053056188,0.002556834,0.065680236,0.087242685,0.087242685,147,Kanye West,,,
29,0.041790377,-0.036612384,0.036900613,-0.020178108,0.031066684,0.05496305,-0.04150216,-0.076217905,0.08667854,0.10300169,0.045268785,-0.045720205,-0.022650208,-0.04280013,-0.055877298,-0.045812253,0.06270396,0.04723429,-0.060501367,0.016035125,-0.008492254,0.001073286,-0.026540026,0.046375982,-0.06127033,0.07207958,-0.06725576,0.017456226,-0.06953185,-0.013716176,0.0633683,-0.078336805,0.06842434,-0.04991904,-0.07929188,-0.071163245,-0.06959947,-0.048513196,0.05971866,0.006177723,-0.07637015,-0.05433751,0.031879604,0.02357421,-0.04591823,0.078531675,-0.014342204,0.03513615,0.07353894,0.018517189,-0.036653575,-0.07608627,-0.004033193,-0.018360227,0.07434074,0.03893909,-0.07644451,0.040592507,-0.031703215,0.001990065,0.022475913,-0.055994235,-0.06766712,-0.049446493,0.05880823,0.07572492,-0.060753427,0.017223433,0.05112458,0.057424016,-0.04171132,-0.05319325,0.039507084,-0.059770368,-0.036623698,-0.053533494,-0.03323036,-0.02525609,0.07613706,-0.07436849,-0.078732476,0.03356555,-0.057255704,0.06088709,0.0679531,0.005817592,0.07026454,-0.029971752,0.011747874,0.001818925,-0.010963909,-0.031076837,0.037178434,0.014195219,0.032514885,0.06490191,0.036135122,-0.04150544,0.08827584,0.035958163,-0.06517106,0.002983347,-0.05258731,-0.07501243,-0.016915329,0.020568669,0.06840628,-0.021966174,0.035291195,0.0763819,0.035657734,-0.0511438,0.058018215,0.024555773,-0.029706798,-0.034492258,0.0675799,0.056728624,0.03515145,-0.068108425,0.03203731,-0.009649701,-0.015912935,-0.011131279,0.005435728,0.04045669,-0.035185233,0.07508256,0.054299824,-0.042057898,-0.003223777,-0.03209826,0.05428592,0.02586677,-0.045510758,-0.019591957,0.06427292,-0.03422478,0.013279939,-0.06771341,0.030179478,-0.07276028,-0.029687386,0.080083914,0.026760563,0.007319078,0.010414028,-0.112955615,0.10300169,9,tempo,,,
30,-0.044915434,-0.025770912,-0.03409048,-0.043071643,0.028516524,-0.032188624,-0.11017854,0.012987309,0.0537702,-0.012856456,-0.036502995,-0.007420093,-0.037260685,0.06883543,0.051728107,0.039405987,0.003893808,0.004216865,0.06674939,0.021232478,0.023460895,0.009856649,0.016956516,0.07188409,-0.07487138,0.02977141,-0.001280308,0.015237473,0.04018221,-0.05360856,0.03853502,0.06264692,-0.056699213,-0.011346139,-0.02859411,-0.056847893,-0.061068572,0.058828853,-0.011177927,-0.046470225,0.03527257,0.03408824,-0.000524491,0.03938447,0.031049766,0.03725615,-0.048142266,0.010903277,-0.05622208,0.052713715,0.013010107,0.053381123,-0.054172017,-0.020692036,-0.07784842,0.050051965,-0.038839817,0.043419383,-0.037256237,0.040315084,0.07258325,-0.0131239,-0.07163113,0.079521395,0.027566493,-0.001527958,-0.06981829,-0.03546462,0.027073331,-0.025063295,0.0386165,-0.053193875,-0.018380769,0.052094586,-0.026313014,-0.03847709,0.007012919,-0.04895012,0.003108725,0.021982625,-0.025777314,0.027807109,0.012735695,-0.039092313,0.013792306,0.05904036,0.06167955,0.000151709,-0.0636448,-0.019642062,0.017466448,-0.066273816,-0.05293677,0.016833723,0.029401168,-0.029954702,0.048071094,0.017736226,0.079955384,0.01303637,-0.020051353,0.017878972,0.030549422,-0.013866082,-0.009607568,0.0773275,-0.012891591,4.22E-05,-0.067872025,-0.080245644,0.06561317,0.02327963,-0.014304251,0.008467689,-0.005913153,0.072028555,0.017755106,-0.035048917,0.048308693,0.060967706,-0.025906358,0.073239826,0.038966782,-0.07411354,-0.062263012,-0.05605888,0.006913185,-0.08012731,0.03331043,-0.005691864,0.032283522,-0.054978646,-0.062573925,0.001871429,-0.06407429,0.057557963,-0.006726094,-0.032856338,0.06170048,0.040753588,-0.01745212,0.0806812,-0.022435475,0.04002002,0.04184173,0.016686432,-0.09488846,-0.04396606,0.0806812,141,disgust,,,
31,-0.032754753,0.085592054,0.018396806,-0.027784593,-0.03723727,-0.03645604,-0.08648572,0.013171716,-0.0443505,-0.031413585,0.009652735,0.05612317,-0.06871312,0.08208575,-0.004351072,-0.06615869,-0.018392146,-0.065245576,-0.04444632,0.059937783,-0.000270605,0.005943835,-0.07787597,-0.07222092,-0.036382556,0.06737258,0.049587883,-0.012698315,0.07577423,0.04323242,0.05469788,-0.025930706,-0.027322501,0.003695905,0.036058076,0.04880462,-0.014393814,0.08161882,-0.06215297,-0.01829438,0.017797291,0.07334744,-0.017244868,0.059861533,0.009551019,0.039062172,-0.053241834,-0.030172992,-0.013678305,-0.0808567,0.061327316,-0.06745908,0.010457657,-0.007909052,-0.001933746,0.0804544,0.04672634,0.011174694,-0.047618326,-0.08085697,0.034681715,0.045900606,-0.022040244,0.023165144,-0.077786684,-0.06951716,-0.005510345,0.07783622,-0.004420392,0.08107602,-0.07276113,-0.080018796,0.07948025,-0.028487116,-0.04644795,0.08013644,-0.0802702,0.06953371,0.07314517,0.039834037,-0.020074155,-0.03229663,-0.0630257,-0.06517325,0.06473134,0.05381354,0.046010695,0.001452342,-0.07317009,-0.056020655,0.041454755,-0.046609093,0.03715138,0.071030654,-0.01684159,-0.06067762,-0.06022649,0.028462216,-0.006922795,-0.0778812,0.00369674,-0.048579495,-0.04165179,-0.04120578,0.059207074,-0.05336771,0.020659134,0.001678236,-0.006717384,-0.062214173,-0.0761171,0.007723168,0.023993053,-0.0708554,-0.022204876,0.01878903,-0.050812997,0.034985535,-0.058978632,-0.07477736,0.03484153,0.08007667,0.02507247,-0.06814638,-0.020464133,-0.002714649,0.056435548,0.052443497,-0.02819439,-0.006519236,-0.014280506,0.0820395,-0.036450922,0.043134503,-0.03881725,-0.08027555,-0.04928061,0.036492765,-0.03814585,0.010610297,-0.06630739,0.0520998,-0.010940194,0.011115238,-0.03973639,-0.03364542,0.079099886,0.03978601,0.085592054,1,energy,,,
